date,open,high,low,close,volume
2022-09-19,123.3499984741211,124.4000015258789,112.05999755859375,113.77999877929688,226553200
2022-09-26,113.30000305175781,118.69999694824219,112.83999633789062,113.0,297031100
2022-10-03,113.58000183105469,123.0,112.44999694824219,114.55999755859375,258903800
2022-10-10,115.0999984741211,116.25,105.3499984741211,106.9000015258789,299106000
2022-10-17,110.11000061035156,119.58999633789062,110.08999633789062,119.31999969482422,280043100
2022-10-24,119.9800033569336,121.31999969482422,97.66000366210938,103.41000366210938,522007200
2022-10-31,103.55999755859375,104.87000274658203,88.04000091552734,90.9800033569336,654167800
2022-11-07,91.94999694824219,101.19000244140625,85.87000274658203,100.79000091552734,542000700
2022-11-14,98.7699966430664,103.79000091552734,92.4800033569336,94.13999938964844,453874300
2022-11-21,93.97000122070312,95.0199966430664,90.58999633789062,93.41000366210938,241025600
2022-11-28,93.93000030517578,97.2300033569336,91.44000244140625,94.12999725341797,384300600
2022-12-05,93.05000305175781,94.05999755859375,87.4800033569336,89.08999633789062,355830400
2022-12-12,89.20999908447266,96.25,86.7300033569336,87.86000061035156,463456800
2022-12-19,87.51000213623047,87.62999725341797,82.25,85.25,356012000
2022-12-26,84.97000122070312,85.3499984741211,81.69000244140625,84.0,232909700
2023-01-02,85.45999908447266,86.9800033569336,81.43000030517578,86.08000183105469,296825300
2023-01-09,87.45999908447266,98.37000274658203,87.08000183105469,98.12000274658203,406953100
2023-01-16,98.68000030517578,99.31999969482422,92.86000061035156,97.25,288809600
2023-01-23,97.55999755859375,103.48999786376953,91.5199966430664,102.23999786376953,393991400
2023-01-30,101.08999633789062,114.0,99.01000213623047,103.38999938964844,520198300
2023-02-06,102.93000030517578,103.94999694824219,96.2300033569336,97.61000061035156,394687400
2023-02-13,97.8499984741211,101.16999816894531,95.6500015258789,97.19999694824219,273370600
2023-02-20,95.33999633789062,97.01000213623047,92.31999969482422,93.5,221635300
2023-02-27,94.27999877929688,94.94000244140625,90.38999938964844,94.9000015258789,254998100
2023-03-06,95.19000244140625,96.55000305175781,90.25,90.7300033569336,272158400
2023-03-13,89.97000122070312,100.98999786376953,88.12000274658203,98.94999694824219,375788700
2023-03-20,98.41000366210938,102.0999984741211,95.69999694824219,98.12999725341797,292116300
2023-03-27,99.06999969482422,103.48999786376953,96.29000091552734,103.29000091552734,245608400
2023-04-03,102.30000305175781,104.19999694824219,99.80000305175781,102.05999755859375,178781600
2023-04-10,100.95999908447266,103.19999694824219,97.70999908447266,102.51000213623047,273789600
2023-04-17,103.16000366210938,108.1500015258789,101.38999938964844,106.95999908447266,282580000
2023-04-24,107.66000366210938,110.86000061035156,102.44999694824219,105.44999694824219,489083300
2023-05-01,104.94999694824219,105.95999908447266,101.1500015258789,105.66000366210938,315546600
2023-05-08,105.04000091552734,113.27999877929688,104.69999694824219,110.26000213623047,296925400
2023-05-15,111.1500015258789,118.5999984741211,109.25,116.25,318369600
2023-05-22,116.7699966430664,121.5,113.77999877929688,120.11000061035156,365081900
2023-05-29,122.37000274658203,126.38999938964844,119.16999816894531,124.25,252755100
2023-06-05,123.36000061035156,127.4000015258789,120.62999725341797,123.43000030517578,302863900
2023-06-12,124.0199966430664,128.41000366210938,123.52999877929688,125.48999786376953,299030900
2023-06-19,124.97000122070312,130.83999633789062,123.8499984741211,129.3300018310547,271350200
2023-06-26,129.3300018310547,131.49000549316406,127.0999984741211,130.36000061035156,254051500
2023-07-03,130.82000732421875,131.85000610351562,127.37000274658203,129.77999877929688,146792400
2023-07-10,129.07000732421875,136.64999389648438,125.91999816894531,134.67999267578125,281521600
2023-07-17,134.55999755859375,135.99000549316406,128.4199981689453,130.0,350992000
2023-07-24,130.30999755859375,133.00999450683594,126.11000061035156,132.2100067138672,237666000
2023-07-31,133.1999969482422,143.6300048828125,126.41000366210938,139.57000732421875,376741300
2023-08-07,140.99000549316406,142.5399932861328,137.0,138.41000366210938,274775100
2023-08-14,138.3000030517578,141.27999877929688,131.14999389648438,133.22000122070312,228457900
2023-08-21,133.74000549316406,136.77999877929688,130.5800018310547,133.25999450683594,204942700
2023-08-28,133.77999877929688,139.9600067138672,131.85000610351562,138.1199951171875,208664300
2023-09-04,137.72999572753906,138.85000610351562,133.16000366210938,138.22999572753906,169269300
2023-09-11,138.75,145.86000061035156,138.63999938964844,140.38999938964844,326841100
2023-09-18,140.47999572753906,141.75,128.52000427246094,129.1199951171875,280817300
2023-09-25,129.36000061035156,131.77999877929688,123.04000091552734,127.12000274658203,302586100
2023-10-02,127.27999877929688,130.47000122070312,124.12999725341797,127.95999908447266,230295900
2023-10-09,126.22000122070312,134.47999572753906,124.76000213623047,129.7899932861328,223009300
2023-10-16,130.69000244140625,133.07000732421875,124.97000122070312,125.16999816894531,252244800
2023-10-23,124.62999725341797,130.02000427246094,118.3499984741211,127.73999786376953,395043700
2023-10-30,129.72000122070312,139.49000549316406,128.55999755859375,138.60000610351562,281900800
2023-11-06,138.75999450683594,143.64999389648438,138.36000061035156,143.55999755859375,228568800
2023-11-13,142.0800018310547,147.2899932861328,139.52000427246094,145.17999267578125,255521100
2023-11-20,145.1300048828125,147.74000549316406,141.5,146.74000549316406,181224700
2023-11-27,147.52999877929688,149.25999450683594,144.3300018310547,147.02999877929688,242850800
2023-12-04,145.25,148.57000732421875,142.80999755859375,147.4199981689453,229054400
2023-12-11,145.66000366210938,150.57000732421875,143.63999938964844,149.97000122070312,317107900
2023-12-18,150.55999755859375,155.6300048828125,150.0500030517578,153.4199981689453,221826000
2023-12-25,153.55999755859375,154.77999877929688,151.02999877929688,151.94000244140625,123382100
2024-01-01,151.5399932861328,152.3800048828125,144.0500030517578,145.24000549316406,197957800
2024-01-08,146.74000549316406,157.1699981689453,146.14999389648438,154.6199951171875,224548400
2024-01-15,153.52999877929688,155.75999450683594,149.91000366210938,155.33999633789062,165839800
2024-01-22,156.88999938964844,160.72000122070312,153.89999389648438,159.1199951171875,224906800
2024-01-29,159.33999633789062,172.5,154.80999755859375,171.80999755859375,334522900
2024-02-05,170.1999969482422,175.0,167.64999389648438,174.4499969482422,244063400
2024-02-12,174.8000030517578,175.38999938964844,165.75,169.50999450683594,248173900
2024-02-19,167.8300018310547,175.75,165.74000549316406,174.99000549316406,201508000
2024-02-26,175.6999969482422,178.72999572753906,172.27000427246094,178.22000122070312,189477400
2024-03-04,177.52999877929688,180.13999938964844,173.25999450683594,175.35000610351562,178657200
2024-03-11,174.30999755859375,179.52999877929688,171.47000122070312,174.4199981689453,211721200
2024-03-18,175.8000030517578,181.4199981689453,173.52000427246094,178.8699951171875,148898500
2024-03-25,178.00999450683594,181.6999969482422,177.24000549316406,180.3800048828125,130798700
2024-04-01,180.7899932861328,186.27000427246094,178.3800048828125,185.07000732421875,176830900
2024-04-08,186.89999389648438,189.77000427246094,182.6699981689453,186.1300048828125,190250100
2024-04-15,187.42999267578125,188.69000244140625,173.44000244140625,174.6300048828125,199027900
2024-04-22,176.94000244140625,180.82000732421875,166.32000732421875,179.6199951171875,202325700
2024-04-29,182.75,187.8699951171875,174.8000030517578,186.2100067138672,336824300
2024-05-06,186.27999877929688,191.6999969482422,184.8000030517578,187.47999572753906,172420800
2024-05-13,188.0,188.30999755859375,182.72999572753906,184.6999969482422,211066900
2024-05-20,184.33999633789062,186.6699981689453,180.0800018310547,180.75,170641500
2024-05-27,179.92999267578125,184.0800018310547,173.8699951171875,176.44000244140625,150024900
2024-06-03,177.6999969482422,186.2899932861328,175.9199981689453,184.3000030517578,149494100
2024-06-10,184.07000732421875,188.35000610351562,182.22999572753906,183.66000366210938,160872800
2024-06-17,182.52000427246094,189.27999877929688,181.22000122070312,189.0800018310547,187780400
2024-06-24,189.3300018310547,199.83999633789062,185.3300018310547,193.25,312408400
2024-07-01,193.49000549316406,200.5500030517578,192.82000732421875,200.0,158248800
2024-07-08,200.0399932861328,201.1999969482422,192.86000061035156,194.49000549316406,175514700
2024-07-15,194.55999755859375,196.6199951171875,180.11000061035156,183.1300048828125,216879400
2024-07-22,185.0,189.38999938964844,176.8000030517578,182.5,202972200
2024-07-29,183.83999633789062,190.60000610351562,160.5500030517578,167.89999389648438,326330000
2024-08-05,154.2100067138672,168.5500030517578,151.61000061035156,166.94000244140625,272525600
2024-08-12,168.13999938964844,178.33999633789062,166.11000061035156,177.05999755859375,181342200
2024-08-19,177.63999938964844,182.38999938964844,175.24000549316406,177.0399932861328,154181700
2024-08-26,176.6999969482422,178.89999389648438,168.9199981689453,178.5,151090400
2024-09-02,177.5500030517578,179.8800048828125,171.16000366210938,171.38999938964844,149763700
2024-09-09,174.52999877929688,188.5,173.50999450683594,186.49000549316406,167875500
2024-09-16,185.2899932861328,191.83999633789062,183.36000061035156,191.60000610351562,226527100
2024-09-23,191.63999938964844,195.3699951171875,187.33999633789062,187.97000122070312,179200300
2024-09-30,187.13999938964844,188.49000549316406,180.8800048828125,186.50999450683594,172427500
2024-10-07,182.9499969482422,189.92999267578125,180.25,188.82000732421875,148616000
